TestID,SN,Time,Result,,,,测试项目,拔掉蛇管,,,,单位,N/A,,,,数值下限,N/A,,,,数值上限,N/A,
,,02: 18: 30,True,True,
,,02: 18: 48,True,True,
,,02: 21: 25,False,False,
,,02: 21: 28,True,True,
,,02: 23: 43,True,True,
,,02: 24: 16,True,True,
,,02: 31: 47,True,True,
,,02: 33: 21,True,True,
,,02: 36: 47,True,True,
,,02: 43: 52,True,True,
,,02: 45: 17,True,True,
,,02: 45: 26,False,False,
,,02: 45: 30,True,True,
,,11: 49: 25,True,True,
,,11: 49: 54,True,True,
,,11: 49: 55,True,True,
