TestID,SN,Time,Result,,,,测试项目,Check FW Version|10|15.16,Check FW Version|10|15.16,Check FW Version|10|15.16,,,,单位,N/A,N/A,N/A,,,,数值下限,V01.48.01,V01.48.01,V01.48.01,,,,数值上限,V01.48.01,V01.48.01,V01.48.01,
1,,10: 39: 02,True,V01.48.01,V01.48.01,V01.48.01,
1,,10: 39: 29,True,V01.48.01,
1,,10: 48: 14,True,V01.48.01,
