1,TE_BZP_EN_TEST_0000000007,05: 53: 51,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000010,05: 54: 05,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000009,05: 54: 05,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000012,05: 54: 20,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000011,05: 54: 20,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000014,05: 54: 34,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000013,05: 54: 34,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000016,05: 54: 48,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000015,05: 54: 48,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000017,05: 55: 03,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000018,05: 55: 03,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000019,05: 55: 17,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000020,05: 55: 17,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000021,05: 55: 31,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000022,05: 55: 31,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000023,05: 55: 45,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000024,05: 55: 45,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000025,05: 55: 59,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000026,05: 55: 59,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000027,05: 56: 13,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000028,05: 56: 13,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000029,05: 56: 27,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000030,05: 56: 27,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000031,05: 56: 41,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000032,05: 56: 41,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000033,05: 56: 55,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000034,05: 56: 55,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000036,05: 57: 09,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000035,05: 57: 09,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000037,05: 57: 23,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000038,05: 57: 23,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000039,05: 57: 37,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000040,05: 57: 37,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000041,05: 57: 51,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000042,05: 57: 51,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000044,05: 58: 05,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000043,05: 58: 05,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000045,05: 58: 21,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000046,05: 58: 21,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000048,05: 58: 35,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000047,05: 58: 36,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000049,05: 58: 50,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000050,05: 58: 50,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000051,05: 59: 05,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000052,05: 59: 05,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000054,05: 59: 19,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000053,05: 59: 19,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000055,05: 59: 33,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000056,05: 59: 34,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000057,05: 59: 48,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000058,05: 59: 48,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000060,06: 00: 02,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000059,06: 00: 02,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000062,06: 00: 17,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000061,06: 00: 17,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000064,06: 00: 31,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000063,06: 00: 31,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000065,06: 00: 45,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000066,06: 00: 45,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000067,06: 01: 00,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000068,06: 01: 00,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000070,06: 01: 14,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000069,06: 01: 14,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000072,06: 01: 28,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000071,06: 01: 29,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000074,06: 01: 43,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000073,06: 01: 43,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000075,06: 01: 57,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000076,06: 01: 57,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000078,06: 02: 11,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000077,06: 02: 12,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000080,06: 02: 26,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000079,06: 02: 26,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000082,06: 02: 40,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000081,06: 02: 40,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000083,06: 02: 54,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000084,06: 02: 55,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000085,06: 03: 09,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000086,06: 03: 09,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000088,06: 03: 23,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000087,06: 03: 23,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000089,06: 03: 37,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000090,06: 03: 38,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000091,06: 03: 52,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000092,06: 03: 52,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000094,06: 04: 06,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000093,06: 04: 07,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000095,06: 04: 21,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000096,06: 04: 21,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000098,06: 04: 35,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000097,06: 04: 35,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000100,06: 04: 50,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000099,06: 04: 50,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000102,06: 05: 04,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000101,06: 05: 04,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000103,06: 05: 18,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000104,06: 05: 19,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000106,06: 05: 33,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000105,06: 05: 33,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000107,06: 05: 47,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000108,06: 05: 47,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000109,06: 06: 01,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000110,06: 06: 01,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000111,06: 06: 16,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000112,06: 06: 16,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000113,06: 06: 30,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000114,06: 06: 30,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000116,06: 06: 44,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000115,06: 06: 45,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000117,06: 06: 59,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000118,06: 06: 59,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000119,06: 07: 13,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000120,06: 07: 14,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000121,06: 07: 28,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000122,06: 07: 28,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000123,06: 07: 43,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000124,06: 07: 43,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000125,06: 07: 57,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000126,06: 07: 57,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000128,06: 08: 11,True,True,36860693,110:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000127,06: 08: 11,True,True,36860693,101:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
1,TE_BZP_EN_TEST_0000000129,06: 08: 25,True,True,36860693,101:1,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
2,TE_BZP_EN_TEST_0000000130,06: 08: 25,True,True,36860693,110:2,F4B6883345F0,S/NAG8D19B/C932XX2,Type-A,True,True,
